,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
4877,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,set content,public void   (  string content )  {  this . content = content ;   }  ,14,2,set,1,[]
4878,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,set content,public void   (  string content )  {  this . content = content ;   }  ,14,2,content,2,"[5, 10, 12]"
4879,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,set id,public void   ( long id )  {  this . id = id ;   }  ,14,2,set,1,[]
4880,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,set id,public void   ( long id )  {  this . id = id ;   }  ,14,2,id,2,"[5, 10, 12]"
4881,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,to string,"@ override public  string   (  )  {  return "" comment { ""  +  ""id = ""  +  id  +  ""  content = '"" +  content +  '\'' +  ' } ' ;   }  ",33,2,to,1,[]
4882,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,to string,"@ override public  string   (  )  {  return "" comment { ""  +  ""id = ""  +  id  +  ""  content = '"" +  content +  '\'' +  ' } ' ;   }  ",33,2,string,2,[4]
4883,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValueRowMapper.java,map,"@ override public  long value   (  result set rs  statement context ctx )  throws sql exception  {  long value = rs . get long ( ""long   value"" )  ;  return rs . was null (  )   ?  null :  long value . of ( value )  ;   }  ",48,1,map,1,[]
4884,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValueColumnMapper.java,map,@ override public  long value   (  result set r int column number  statement context ctx )  throws sql exception  {  long value = r . get long ( column number )  ;  return r . was null (  )   ?  null :  long value . of ( value )  ;   }  ,51,1,map,1,[]
4885,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValueColumnMapperFactory.java,build,@ override public  optional <  column mapper <  ?  >  >    (  type type  config registry config )  {  return  long value . class . equals ( type )   ?   optional . of ( new  long value column mapper (  )  )  :  optional . empty (  )  ;   }  ,50,1,build,1,[]
4886,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValueRowMapperFactory.java,build,@ override public  optional <  row mapper <  ?  >  >    (  type type  config registry config )  {  return  long value . class . equals ( type )   ?   optional . of ( new  long value row mapper (  )  )  :  optional . empty (  )  ;   }  ,50,1,build,1,[]
4887,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\StringValueColumnMapper.java,map,@ override public  string value   (  result set r int column number  statement context ctx )  throws sql exception  {  return  string value . of ( r . get string ( column number )  )  ;   }  ,37,1,map,1,[]
4888,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\StringValueColumnMapperFactory.java,build,@ override public  optional <  column mapper <  ?  >  >    (  type type  config registry config )  {  return  string value . class . equals ( type )   ?   optional . of ( new  string value column mapper (  )  )  :  optional . empty (  )  ;   }  ,50,1,build,1,[]
4889,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\StringValueRowMapper.java,map,"@ override public  string value   (  result set rs  statement context ctx )  throws sql exception  {  return  string value . of ( rs . get string ( ""string   value"" )  )  ;   }  ",34,1,map,1,[]
4890,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\StringValueRowMapperFactory.java,build,@ override public  optional <  row mapper <  ?  >  >    (  type type  config registry config )  {  return  string value . class . equals ( type )   ?   optional . of ( new  string value row mapper (  )  )  :  optional . empty (  )  ;   }  ,50,1,build,1,[]
4891,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterBeanMapper.java,get article with comments,"@ register bean mapper ( value =  article . class prefix = ""a"" )  @ register bean mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  +  """,58,4,get,1,[40]
4892,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterBeanMapper.java,get article with comments,"@ register bean mapper ( value =  article . class prefix = ""a"" )  @ register bean mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  +  """,58,4,article,2,"[8, 32]"
4893,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterBeanMapper.java,get article with comments,"@ register bean mapper ( value =  article . class prefix = ""a"" )  @ register bean mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  +  """,58,4,with,3,[]
4894,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterBeanMapper.java,get article with comments,"@ register bean mapper ( value =  article . class prefix = ""a"" )  @ register bean mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  +  """,58,4,comments,4,[]
4895,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterConstructorMapper.java,get article with comments,"@ register constructor mapper ( value =  article . class prefix = ""a"" )  @ register constructor mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a",54,4,get,1,[40]
4896,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterConstructorMapper.java,get article with comments,"@ register constructor mapper ( value =  article . class prefix = ""a"" )  @ register constructor mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a",54,4,article,2,"[8, 32]"
4897,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterConstructorMapper.java,get article with comments,"@ register constructor mapper ( value =  article . class prefix = ""a"" )  @ register constructor mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a",54,4,with,3,[]
4898,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterConstructorMapper.java,get article with comments,"@ register constructor mapper ( value =  article . class prefix = ""a"" )  @ register constructor mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a",54,4,comments,4,[]
4899,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterFieldMapper.java,get article with comments,"@ register field mapper ( value =  article . class prefix = ""a"" )  @ register field mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  + ",57,4,get,1,[40]
4900,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterFieldMapper.java,get article with comments,"@ register field mapper ( value =  article . class prefix = ""a"" )  @ register field mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  + ",57,4,article,2,"[8, 32]"
4901,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterFieldMapper.java,get article with comments,"@ register field mapper ( value =  article . class prefix = ""a"" )  @ register field mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  + ",57,4,with,3,[]
4902,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterFieldMapper.java,get article with comments,"@ register field mapper ( value =  article . class prefix = ""a"" )  @ register field mapper ( value =  comment . class prefix = ""c"" )  default  optional <  article >    ( long id )  {  return get handle (  )  . select ( ""select ""  +  "" a . id a   id  ""  + ",57,4,comments,4,[]
4903,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterRowMapper.java,list,"@ sql query ( ""select * from column   mappers"" )  @ register row mapper (  string value row mapper . class )  @ register row mapper (  long value row mapper . class )  @ register join row mapper (  {  string value . class  long value . class }  )   list <",53,1,list,1,[52]
4904,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestRegisterRowMapperFactory.java,list,"@ sql query ( ""select * from column   mappers"" )  @ register row mapper factory (  string value row mapper factory . class )  @ register row mapper factory (  long value row mapper factory . class )  @ register join row mapper (  {  string value . class  ",49,1,list,1,[]
4905,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestUseCustomHandlerFactory.java,build handler,@ override public  optional <  handler >    (  class <  ?  >  sql object type  method method )  {  return get implementation ( sql object type method )  . map ( m  -  >   (  handler )  ( target args handle )   -  >  m . invoke ( null  stream . concat (  s,54,2,build,1,[]
4906,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\TestUseCustomHandlerFactory.java,build handler,@ override public  optional <  handler >    (  class <  ?  >  sql object type  method method )  {  return get implementation ( sql object type method )  . map ( m  -  >   (  handler )  ( target args handle )   -  >  m . invoke ( null  stream . concat (  s,54,2,handler,2,"[6, 36]"
4907,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java, value type entity,public   (  string value string value  long value long value )  {  this . string value = string value ;  this . long value = long value ;   }  ,29,3,value,1,"[4, 6, 8, 10, 16, 19, 24, 27]"
4908,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java, value type entity,public   (  string value string value  long value long value )  {  this . string value = string value ;  this . long value = long value ;   }  ,29,3,type,2,[]
4909,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java, value type entity,public   (  string value string value  long value long value )  {  this . string value = string value ;  this . long value = long value ;   }  ,29,3,entity,3,[]
4910,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,equals,@ override public boolean   (  object o )  {  if  ( this  =  =  o )  return true ;  if  ( o  =  =  null || get class (  )   !  =  o . get class (  )  )  return false ;   value type entity that =  (  value type entity ) o ;  return  objects . equals ( stri,60,1,equals,1,[58]
4911,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,hash code,@ override public int   (  )  {  return  objects . hash ( string value long value )  ;   }  ,19,2,hash,1,[11]
4912,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,hash code,@ override public int   (  )  {  return  objects . hash ( string value long value )  ;   }  ,19,2,code,2,[]
4913,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,of,public static final  value type entity   (  string value string value  long value long value )  {  return new  value type entity ( string value long value )  ;   }  ,30,1,of,1,[]
4914,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,to string,"@ override public  string   (  )  {  return "" value type entity { ""  +  ""string value = ""  +  string value  +  ""  long value = "" +  long value +  ' } ' ;   }  ",37,2,to,1,[]
4915,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\ValueTypeEntity.java,to string,"@ override public  string   (  )  {  return "" value type entity { ""  +  ""string value = ""  +  string value  +  ""  long value = "" +  long value +  ' } ' ;   }  ",37,2,string,2,"[4, 21]"
4916,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\locator\TestSqlLocator.java, test config,private   (  test config that )  {  this . sql = that . sql ;   }  ,16,2,test,1,[3]
4917,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\locator\TestSqlLocator.java, test config,private   (  test config that )  {  this . sql = that . sql ;   }  ,16,2,config,2,[4]
4918,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\locator\TestSqlLocator.java,create copy,@ override public  test config   (  )  {  return new  test config ( this )  ;   }  ,17,2,create,1,[]
4919,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\locator\TestSqlLocator.java,create copy,@ override public  test config   (  )  {  return new  test config ( this )  ;   }  ,17,2,copy,2,[]
