,ProjectName,methodName,methodBody
2416,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2417,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2418,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2419,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,test annotation,@ test public void   (  )  throws io exception   servlet exception  {  assert not null ( framework . web socket factory (  )  )  ;  assert equals (  custom factory . class framework . web socket factory (  )  . get class (  )  )  ;   }  
2420,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java, array base web socket,public   (  output stream output stream )  {  super ( framework . get atmosphere config (  )  )  ;  this . output stream = output stream ;   }  
2421,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,basic workflow,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2422,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,create,"@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( new  blockingio comet support ( framework . get atmosphere config (  )  )  )  ;  framework . add init parameter ( recycle   atmosphere   request   response ""false"" )  ;  framewor"
2423,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,destroy,@ after method public void   (  )  throws  throwable  {  framework . destroy (  )  ;   }  
2424,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
2425,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2426,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2427,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2428,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,invalid path handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2429,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,is open,@ override public boolean   (  )  {  return true ;   }  
2430,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,multiple web socket and handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2431,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,multiple web socket handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2432,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,on byte message,@ override public void   (  web socket web socket byte[] data int offset int length )  throws io exception  {  web socket . write ( data offset length )  ;   }  
2433,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,on text message,@ override public void   (  web socket web socket  string data )  throws io exception  {  web socket . write ( data )  ;   }  
2434,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,register web socket handler,private void   (  string path  web socket processor .  web socket handler proxy w )  {   web socket processor factory . get default (  )  . get web socket processor ( framework )  . register web socket handler ( path w )  ;   }  
2435,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,test injection,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   echo handler e = new  echo handler (  )  ;   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket proces
2436,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketHandlerTest.java,write,@ override public  web socket   ( byte[] b int offset int length )  throws io exception  {  output stream . write ( b offset length )  ;  return this ;   }  
2437,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java, array base web socket,public   (  output stream output stream )  {  super ( framework . get atmosphere config (  )  )  ;  this . output stream = output stream ;   }  
2438,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,basic workflow,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2439,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,create,"@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( new  blockingio comet support ( framework . get atmosphere config (  )  )  )  ;  framework . add init parameter ( recycle   atmosphere   request   response ""false"" )  ;  framewor"
2440,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,destroy,@ after method public void   (  )  throws  throwable  {  framework . destroy (  )  ;   }  
2441,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,drain reader,protected static  string   (  reader r )  throws io exception  {   char buffer cb =  char buffer . allocate ( 8192 )  ;  int read = 0 ;  while  ( read  >   - 1 )   {  cb . position ( cb . position (  )   +  read )  ;  read = r . read ( cb . array (  )  cb . position (  )  cb . remaining (  )  )  ;   }  cb . flip (  )  ;  return cb . to string (  )  ;   }  
2442,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
2443,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2444,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2445,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2446,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,invalid path handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2447,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,is open,@ override public boolean   (  )  {  return true ;   }  
2448,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,multiple web socket and handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2449,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,multiple web socket handler,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
2450,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,on text stream,@ override public void   (  web socket web socket  reader reader )  throws io exception  {  web socket . write ( drain reader ( reader )  )  ;   }  
2451,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,register web socket handler,private void   (  string path  web socket streaming handler w )  {   web socket processor factory . get default (  )  . get web socket processor ( framework )  . register web socket handler ( path new  web socket processor .  web socket handler proxy ( framework . get broadcaster factory (  )  . lookup ( path true )  . get class (  )  w )  )  ;   }  
2452,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketStreamingHandlerTest.java,write,@ override public  web socket   ( byte[] b int offset int length )  throws io exception  {  output stream . write ( b offset length )  ;  return this ;   }  
2453,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketProcessorTest.java, array base web socket,public   (  output stream output stream )  {  super ( framework . get atmosphere config (  )  )  ;  this . output stream = output stream ;   }  
2454,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketProcessorTest.java,basic backward compatbile workflow,@ test public void   (  )  throws  throwable  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processor factory . get default (  )  . get web socket processor ( framework )  ;  framewor
2455,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketProcessorTest.java,basic programmaticapi workflow,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processorf
